D000395,0012,0.233,0.173,0.951,0.829,7,0.0004
D000395,0012,0.233,0.173,0.951,0.829,8,0.0002
D000395,0012,0.233,0.173,0.951,0.829,9,0.0000
D000395,0012,0.233,0.173,0.951,0.829,10,0.0045
D000395,0012,0.233,0.173,0.951,0.829,11,0.2988
D000395,0012,0.233,0.173,0.951,0.829,12,0.0039
D000395,0012,0.233,0.173,0.951,0.829,13,0.0081
D000395,0012,0.233,0.173,0.951,0.829,14,0.0002
D000395,0012,0.233,0.173,0.951,0.829,15,0.0111
D000395,0012,0.233,0.173,0.951,0.829,16,0.0080
D000395,0012,0.233,0.173,0.951,0.829,17,0.0135
D000395,0012,0.233,0.173,0.951,0.829,18,0.0000
D000395,0012,0.233,0.173,0.951,0.829,19,0.0000
D000395,0012,0.233,0.173,0.951,0.829,20,0.0000
D000395,0012,0.233,0.173,0.951,0.829,21,0.0000
D000395,0012,0.233,0.173,0.951,0.829,22,0.0000
D000395,0012,0.170,0.459,0.912,0.760,1,0.0000
D000395,0012,0.170,0.459,0.912,0.760,2,0.0758
D000395,0012,0.170,0.459,0.912,0.760,3,0.0320
D000395,0012,0.170,0.459,0.912,0.760,4,0.0004
D000395,0012,0.170,0.459,0.912,0.760,5,0.0597
D000395,0012,0.170,0.459,0.912,0.760,6,0.0006
D000395,0012,0.170,0.459,0.912,0.760,7,0.0002
D000395,0012,0.170,0.459,0.912,0.760,8,0.0090
D000395,0012,0.170,0.459,0.912,0.760,9,0.0003
D000395,0012,0.170,0.459,0.912,0.760,10,0.0030
D000395,0012,0.170,0.459,0.912,0.760,11,0.1369
D000395,0012,0.170,0.459,0.912,0.760,12,0.0029
D000395,0012,0.170,0.459,0.912,0.760,13,0.1011
D000395,0012,0.170,0.459,0.912,0.760,14,0.0001
D000395,0012,0.170,0.459,0.912,0.760,15,0.0376
D000395,0012,0.170,0.459,0.912,0.760,16,0.0075
D000395,0012,0.170,0.459,0.912,0.760,17,0.0031
D000395,0012,0.170,0.459,0.912,0.760,18,0.0006
D000395,0012,0.170,0.459,0.912,0.760,19,0.0000
D000395,0012,0.170,0.459,0.912,0.760,20,0.0007
D000395,0012,0.170,0.459,0.912,0.760,21,0.0000
D000395,0012,0.170,0.459,0.912,0.760,22,0.0020
D000395,0016,0.000,0.030,1.000,0.639,1,0.0029
D000395,0016,0.000,0.030,1.000,0.639,2,0.0221
D000395,0016,0.000,0.030,1.000,0.639,3,0.1600
D000395,0016,0.000,0.030,1.000,0.639,4,0.0002
D000395,0016,0.000,0.030,1.000,0.639,5,0.2380
D000395,0016,0.000,0.030,1.000,0.639,6,0.0002
D000395,0016,0.000,0.030,1.000,0.639,7,0.0013
D000395,0016,0.000,0.030,1.000,0.639,8,0.0022
D000395,0016,0.000,0.030,1.000,0.639,9,0.0001
D000395,0016,0.000,0.030,1.000,0.639,10,0.1432
D000395,0016,0.000,0.030,1.000,0.639,11,0.3123
D000395,0016,0.000,0.030,1.000,0.639,12,0.0053
D000395,0016,0.000,0.030,1.000,0.639,13,0.0354
D000395,0016,0.000,0.030,1.000,0.639,14,0.0025
D000395,0016,0.000,0.030,1.000,0.639,15,0.0024
D000395,0016,0.000,0.030,1.000,0.639,16,0.0065
D000395,0016,0.000,0.030,1.000,0.639,17,0.0344
D000395,0016,0.000,0.030,1.000,0.639,18,0.0000
D000395,0016,0.000,0.030,1.000,0.639,19,0.0000
D000395,0016,0.000,0.030,1.000,0.639,20,0.0000
D000395,0016,0.000,0.030,1.000,0.639,21,0.0000
D000395,0016,0.000,0.030,1.000,0.639,22,0.0000
D000395,0020,0.000,0.095,1.000,0.904,1,0.0033
D000395,0020,0.000,0.095,1.000,0.904,2,0.0067
D000395,0020,0.000,0.095,1.000,0.904,3,0.0047
D000395,0020,0.000,0.095,1.000,0.904,4,0.0005
D000395,0020,0.000,0.095,1.000,0.904,5,0.3124
D000395,0020,0.000,0.095,1.000,0.904,6,0.0004
D000395,0020,0.000,0.095,1.000,0.904,7,0.0007
D000395,0020,0.000,0.095,1.000,0.904,8,0.0011
D000395,0020,0.000,0.095,1.000,0.904,9,0.0001
D000395,0020,0.000,0.095,1.000,0.904,10,0.0077
D000395,0020,0.000,0.095,1.000,0.904,11,0.2771
D000395,0020,0.000,0.095,1.000,0.904,12,0.0019
D000395,0020,0.000,0.095,1.000,0.904,13,0.0049
D000395,0020,0.000,0.095,1.000,0.904,14,0.0037
D000395,0020,0.000,0.095,1.000,0.904,15,0.0053
D000395,0020,0.000,0.095,1.000,0.904,16,0.0061
D000395,0020,0.000,0.095,1.000,0.904,17,0.0148
D000395,0020,0.000,0.095,1.000,0.904,18,0.0000
D000395,0020,0.000,0.095,1.000,0.904,19,0.0000
D000395,0020,0.000,0.095,1.000,0.904,20,0.0000
D000395,0020,0.000,0.095,1.000,0.904,21,0.0000
D000395,0020,0.000,0.095,1.000,0.904,22,0.0000
D000395,0024,0.137,0.000,0.905,0.532,1,0.0133
D000395,0024,0.137,0.000,0.905,0.532,2,0.0205
D000395,0024,0.137,0.000,0.905,0.532,3,0.0242
D000395,0024,0.137,0.000,0.905,0.532,4,0.0004
D000395,0024,0.137,0.000,0.905,0.532,5,0.1725
D000395,0024,0.137,0.000,0.905,0.532,6,0.0005
D000395,0024,0.137,0.000,0.905,0.532,7,0.0000
D000395,0024,0.137,0.000,0.905,0.532,8,0.0036
D000395,0024,0.137,0.000,0.905,0.532,9,0.0001
D000395,0024,0.137,0.000,0.905,0.532,10,0.2169
D000395,0024,0.137,0.000,0.905,0.532,11,0.2953
D000395,0024,0.137,0.000,0.905,0.532,12,0.0016
D000395,0024,0.137,0.000,0.905,0.532,13,0.0030
D000395,0024,0.137,0.000,0.905,0.532,14,0.0005
D000395,0024,0.137,0.000,0.905,0.532,15,0.0016
D000395,0024,0.137,0.000,0.905,0.532,16,0.0053
D000395,0024,0.137,0.000,0.905,0.532,17,0.0006
D000395,0024,0.137,0.000,0.905,0.532,18,0.0000
D000395,0024,0.137,0.000,0.905,0.532,19,0.0000
D000395,0024,0.137,0.000,0.905,0.532,20,0.0000
D000395,0024,0.137,0.000,0.905,0.532,21,0.0000
D000395,0024,0.137,0.000,0.905,0.532,22,0.0000
D000395,0028,0.404,0.325,0.803,0.656,1,0.0000
D000395,0028,0.404,0.325,0.803,0.656,2,0.0065
D000395,0028,0.404,0.325,0.803,0.656,3,0.0002
D000395,0028,0.404,0.325,0.803,0.656,4,0.0001
D000395,0028,0.404,0.325,0.803,0.656,5,0.4622
D000395,0028,0.404,0.325,0.803,0.656,6,0.0002
D000395,0028,0.404,0.325,0.803,0.656,7,0.0000
D000395,0028,0.404,0.325,0.803,0.656,8,0.0001
D000395,0028,0.404,0.325,0.803,0.656,9,0.0001
D000395,0028,0.404,0.325,0.803,0.656,10,0.0012
D000395,0028,0.404,0.325,0.803,0.656,11,0.4122
D000395,0028,0.404,0.325,0.803,0.656,12,0.0007
D000395,0028,0.404,0.325,0.803,0.656,13,0.0062
D000395,0028,0.404,0.325,0.803,0.656,14,0.0001
D000395,0028,0.404,0.325,0.803,0.656,15,0.0043
D000395,0028,0.404,0.325,0.803,0.656,16,0.0951
D000395,0028,0.404,0.325,0.803,0.656,17,0.0005
D000395,0028,0.404,0.325,0.803,0.656,18,0.0007
D000395,0028,0.404,0.325,0.803,0.656,19,0.0000
D000395,0028,0.404,0.325,0.803,0.656,20,0.0001
D000395,0028,0.404,0.325,0.803,0.656,21,0.0000
D000395,0028,0.404,0.325,0.803,0.656,22,0.0010
D000395,0032,0.394,0.466,0.642,0.704,1,0.0001
D000395,0032,0.394,0.466,0.642,0.704,2,0.0062
D000395,0032,0.394,0.466,0.642,0.704,3,0.0003
D000395,0032,0.394,0.466,0.642,0.704,4,0.0003
D000395,0032,0.394,0.466,0.642,0.704,5,0.3887
D000395,0032,0.394,0.466,0.642,0.704,6,0.0003
D000395,0032,0.394,0.466,0.642,0.704,7,0.0000
D000395,0032,0.394,0.466,0.642,0.704,8,0.0001
D000395,0032,0.394,0.466,0.642,0.704,9,0.0006
D000395,0032,0.394,0.466,0.642,0.704,10,0.0010
D000395,0032,0.394,0.466,0.642,0.704,11,0.3822
D000395,0032,0.394,0.466,0.642,0.704,12,0.0007
D000395,0032,0.394,0.466,0.642,0.704,13,0.0004
D000395,0032,0.394,0.466,0.642,0.704,14,0.0000
D000395,0032,0.394,0.466,0.642,0.704,15,0.0005
D000395,0032,0.394,0.466,0.642,0.704,16,0.0108
D000395,0032,0.394,0.466,0.642,0.704,17,0.0008
D000395,0032,0.394,0.466,0.642,0.704,18,0.0003
D000395,0032,0.394,0.466,0.642,0.704,19,0.0001
D000395,0032,0.394,0.466,0.642,0.704,20,0.0004
D000395,0032,0.394,0.466,0.642,0.704,21,0.0002
D000395,0032,0.394,0.466,0.642,0.704,22,0.0005
D000090,0004,0.214,0.348,0.973,0.763,1,0.1671
D000090,0004,0.214,0.348,0.973,0.763,2,0.0001
D000090,0004,0.214,0.348,0.973,0.763,3,0.0229
D000090,0004,0.214,0.348,0.973,0.763,4,0.0001
D000090,0004,0.214,0.348,0.973,0.763,5,0.0000
D000090,0004,0.214,0.348,0.973,0.763,6,0.0000
D000090,0004,0.214,0.348,0.973,0.763,7,0.0002
D000090,0004,0.214,0.348,0.973,0.763,8,0.0003
D000090,0004,0.214,0.348,0.973,0.763,9,0.0020
D000090,0004,0.214,0.348,0.973,0.763,10,0.3794
D000090,0004,0.214,0.348,0.973,0.763,11,0.0001
D000090,0004,0.214,0.348,0.973,0.763,12,0.0007
D000090,0004,0.214,0.348,0.973,0.763,13,0.0002
D000090,0004,0.214,0.348,0.973,0.763,14,0.0018
D000090,0004,0.214,0.348,0.973,0.763,15,0.0003
D000090,0004,0.214,0.348,0.973,0.763,16,0.0007
D000090,0004,0.214,0.348,0.973,0.763,17,0.0079
D000090,0004,0.214,0.348,0.973,0.763,18,0.0001
D000090,0004,0.214,0.348,0.973,0.763,19,0.0002
D000090,0004,0.214,0.348,0.973,0.763,20,0.0002
D000090,0004,0.214,0.348,0.973,0.763,21,0.0002
D000090,0004,0.214,0.348,0.973,0.763,22,0.0001
D000090,0008,0.247,0.402,0.937,0.772,1,0.4031
D000090,0008,0.247,0.402,0.937,0.772,2,0.0000
D000090,0008,0.247,0.402,0.937,0.772,3,0.0015
D000090,0008,0.247,0.402,0.937,0.772,4,0.0000
D000090,0008,0.247,0.402,0.937,0.772,5,0.0000
D000090,0008,0.247,0.402,0.937,0.772,6,0.0001
D000090,0008,0.247,0.402,0.937,0.772,7,0.0000
D000090,0008,0.247,0.402,0.937,0.772,8,0.0001
D000090,0008,0.247,0.402,0.937,0.772,9,0.0000
D000090,0008,0.247,0.402,0.937,0.772,10,0.2464
D000090,0008,0.247,0.402,0.937,0.772,11,0.0001
D000090,0008,0.247,0.402,0.937,0.772,12,0.0006
D000090,0008,0.247,0.402,0.937,0.772,13,0.0000
D000090,0008,0.247,0.402,0.937,0.772,14,0.0022
D000090,0008,0.247,0.402,0.937,0.772,15,0.0001
D000090,0008,0.247,0.402,0.937,0.772,16,0.0010
D000090,0008,0.247,0.402,0.937,0.772,17,0.0100
D000090,0008,0.247,0.402,0.937,0.772,18,0.0016
D000090,0008,0.247,0.402,0.937,0.772,19,0.0002
D000090,0008,0.247,0.402,0.937,0.772,20,0.0002
D000090,0008,0.247,0.402,0.937,0.772,21,0.0001
D000090,0008,0.247,0.402,0.937,0.772,22,0.0001
D000090,0012,0.207,0.400,0.973,0.786,1,0.5258
D000090,0012,0.207,0.400,0.973,0.786,2,0.0002
D000090,0012,0.207,0.400,0.973,0.786,3,0.0107
D000090,0012,0.207,0.400,0.973,0.786,4,0.0005
D000090,0012,0.207,0.400,0.973,0.786,5,0.0002
D000090,0012,0.207,0.400,0.973,0.786,6,0.0003
D000090,0012,0.207,0.400,0.973,0.786,7,0.0006
D000090,0012,0.207,0.400,0.973,0.786,8,0.0005
D000090,0012,0.207,0.400,0.973,0.786,9,0.0001
D000090,0012,0.207,0.400,0.973,0.786,10,0.2419
D000090,0012,0.207,0.400,0.973,0.786,11,0.0003
D000090,0012,0.207,0.400,0.973,0.786,12,0.0073
D000090,0012,0.207,0.400,0.973,0.786,13,0.0005
D000090,0012,0.207,0.400,0.973,0.786,14,0.0197
D000090,0012,0.207,0.400,0.973,0.786,15,0.0002
D000090,0012,0.207,0.400,0.973,0.786,16,0.0012
D000090,0012,0.207,0.400,0.973,0.786,17,0.0334
D000090,0012,0.207,0.400,0.973,0.786,18,0.0024
D000090,0012,0.207,0.400,0.973,0.786,19,0.0002
D000090,0012,0.207,0.400,0.973,0.786,20,0.0003
D000090,0012,0.207,0.400,0.973,0.786,21,0.0001
D000090,0012,0.207,0.400,0.973,0.786,22,0.0001
D000090,0016,0.119,0.375,0.974,0.744,1,0.0097
D000090,0016,0.119,0.375,0.974,0.744,2,0.0007
D000090,0016,0.119,0.375,0.974,0.744,3,0.6176
D000090,0016,0.119,0.375,0.974,0.744,4,0.0001
D000090,0016,0.119,0.375,0.974,0.744,5,0.0021
D000090,0016,0.119,0.375,0.974,0.744,6,0.0001
D000090,0016,0.119,0.375,0.974,0.744,7,0.0118
D000090,0016,0.119,0.375,0.974,0.744,8,0.0007
D000090,0016,0.119,0.375,0.974,0.744,9,0.0000
D000090,0016,0.119,0.375,0.974,0.744,10,0.0356
D000090,0016,0.119,0.375,0.974,0.744,11,0.0045
D000090,0016,0.119,0.375,0.974,0.744,12,0.0547
D000090,0016,0.119,0.375,0.974,0.744,13,0.0008
D000090,0016,0.119,0.375,0.974,0.744,14,0.0251
D000090,0016,0.119,0.375,0.974,0.744,15,0.0021
D000090,0016,0.119,0.375,0.974,0.744,16,0.0002
D000090,0016,0.119,0.375,0.974,0.744,17,0.2995
D000090,0016,0.119,0.375,0.974,0.744,18,0.0000
D000090,0016,0.119,0.375,0.974,0.744,19,0.0000
D000090,0016,0.119,0.375,0.974,0.744,20,0.0000
D000090,0016,0.119,0.375,0.974,0.744,21,0.0000
D000090,0016,0.119,0.375,0.974,0.744,22,0.0000
D000090,0020,0.243,0.335,0.973,0.743,1,0.0287
D000090,0020,0.243,0.335,0.973,0.743,2,0.0037
D000090,0020,0.243,0.335,0.973,0.743,3,0.3217
D000090,0020,0.243,0.335,0.973,0.743,4,0.0002
D000090,0020,0.243,0.335,0.973,0.743,5,0.0019
D000090,0020,0.243,0.335,0.973,0.743,6,0.0002
D000090,0020,0.243,0.335,0.973,0.743,7,0.1026
D000090,0020,0.243,0.335,0.973,0.743,8,0.0012
D000090,0020,0.243,0.335,0.973,0.743,9,0.0000
D000090,0020,0.243,0.335,0.973,0.743,10,0.0012
D000090,0020,0.243,0.335,0.973,0.743,11,0.0077
D000090,0020,0.243,0.335,0.973,0.743,12,0.2424
D000090,0020,0.243,0.335,0.973,0.743,13,0.0020
D000090,0020,0.243,0.335,0.973,0.743,14,0.0195
D000090,0020,0.243,0.335,0.973,0.743,15,0.0068
D000090,0020,0.243,0.335,0.973,0.743,16,0.0007
D000090,0020,0.243,0.335,0.973,0.743,17,0.4514
D000090,0020,0.243,0.335,0.973,0.743,18,0.0002
D000090,0020,0.243,0.335,0.973,0.743,19,0.0000
D000090,0020,0.243,0.335,0.973,0.743,20,0.0006
D000090,0020,0.243,0.335,0.973,0.743,21,0.0000
D000090,0020,0.243,0.335,0.973,0.743,22,0.0010
D000090,0024,0.269,0.306,0.977,0.750,1,0.0277
D000090,0024,0.269,0.306,0.977,0.750,2,0.0014
D000090,0024,0.269,0.306,0.977,0.750,3,0.2959
D000090,0024,0.269,0.306,0.977,0.750,4,0.0002
D000090,0024,0.269,0.306,0.977,0.750,5,0.0009
D000090,0024,0.269,0.306,0.977,0.750,6,0.0001
D000090,0024,0.269,0.306,0.977,0.750,7,0.0672
D000090,0024,0.269,0.306,0.977,0.750,8,0.0002
D000090,0024,0.269,0.306,0.977,0.750,9,0.0000
D000090,0024,0.269,0.306,0.977,0.750,10,0.0042
D000090,0024,0.269,0.306,0.977,0.750,11,0.0026
D000090,0024,0.269,0.306,0.977,0.750,12,0.3162
D000090,0024,0.269,0.306,0.977,0.750,13,0.0008
D000090,0024,0.269,0.306,0.977,0.750,14,0.0154
D000090,0024,0.269,0.306,0.977,0.750,15,0.0017
D000090,0024,0.269,0.306,0.977,0.750,16,0.0004
D000090,0024,0.269,0.306,0.977,0.750,17,0.4468
D000090,0024,0.269,0.306,0.977,0.750,18,0.0000
D000090,0024,0.269,0.306,0.977,0.750,19,0.0000
D000090,0024,0.269,0.306,0.977,0.750,20,0.0000
D000090,0024,0.269,0.306,0.977,0.750,21,0.0000
D000090,0024,0.269,0.306,0.977,0.750,22,0.0000
D000090,0028,0.170,0.402,0.903,0.765,1,0.4564
D000090,0028,0.170,0.402,0.903,0.765,2,0.0000
D000090,0028,0.170,0.402,0.903,0.765,3,0.0004
D000090,0028,0.170,0.402,0.903,0.765,4,0.0000
D000090,0028,0.170,0.402,0.903,0.765,5,0.0000
D000090,0028,0.170,0.402,0.903,0.765,6,0.0001
D000090,0028,0.170,0.402,0.903,0.765,7,0.0000
D000090,0028,0.170,0.402,0.903,0.765,8,0.0000
D000090,0028,0.170,0.402,0.903,0.765,9,0.0000
D000090,0028,0.170,0.402,0.903,0.765,10,0.2760
D000090,0028,0.170,0.402,0.903,0.765,11,0.0001
D000090,0028,0.170,0.402,0.903,0.765,12,0.0007
D000090,0028,0.170,0.402,0.903,0.765,13,0.0000
D000090,0028,0.170,0.402,0.903,0.765,14,0.0017
D000090,0028,0.170,0.402,0.903,0.765,15,0.0001
D000090,0028,0.170,0.402,0.903,0.765,16,0.0008
D000090,0028,0.170,0.402,0.903,0.765,17,0.0162
D000090,0028,0.170,0.402,0.903,0.765,18,0.0004
D000090,0028,0.170,0.402,0.903,0.765,19,0.0001
D000090,0028,0.170,0.402,0.903,0.765,20,0.0001
D000090,0028,0.170,0.402,0.903,0.765,21,0.0001
D000090,0028,0.170,0.402,0.903,0.765,22,0.0000
D000090,0032,0.240,0.412,0.866,0.773,1,0.4024
D000090,0032,0.240,0.412,0.866,0.773,2,0.0000
D000090,0032,0.240,0.412,0.866,0.773,3,0.0015
D000090,0032,0.240,0.412,0.866,0.773,4,0.0000
D000090,0032,0.240,0.412,0.866,0.773,5,0.0000
D000090,0032,0.240,0.412,0.866,0.773,6,0.0001
D000090,0032,0.240,0.412,0.866,0.773,7,0.0000
D000090,0032,0.240,0.412,0.866,0.773,8,0.0000
D000090,0032,0.240,0.412,0.866,0.773,9,0.0000
D000090,0032,0.240,0.412,0.866,0.773,10,0.3175
D000090,0032,0.240,0.412,0.866,0.773,11,0.0001
D000090,0032,0.240,0.412,0.866,0.773,12,0.0005
D000090,0032,0.240,0.412,0.866,0.773,13,0.0000
D000090,0032,0.240,0.412,0.866,0.773,14,0.0011
D000090,0032,0.240,0.412,0.866,0.773,15,0.0001
D000090,0032,0.240,0.412,0.866,0.773,16,0.0009
D000090,0032,0.240,0.412,0.866,0.773,17,0.0087
D000090,0032,0.240,0.412,0.866,0.773,18,0.0003
D000090,0032,0.240,0.412,0.866,0.773,19,0.0001
D000090,0032,0.240,0.412,0.866,0.773,20,0.0001
D000090,0032,0.240,0.412,0.866,0.773,21,0.0001
D000090,0032,0.240,0.412,0.866,0.773,22,0.0001
P1286,0004,0.600,0.483,0.814,0.632,1,0.5212
P1286,0004,0.600,0.483,0.814,0.632,2,0.0005
P1286,0004,0.600,0.483,0.814,0.632,3,0.0796
P1286,0004,0.600,0.483,0.814,0.632,4,0.0000
P1286,0004,0.600,0.483,0.814,0.632,5,0.0011
P1286,0004,0.600,0.483,0.814,0.632,6,0.0000
P1286,0004,0.600,0.483,0.814,0.632,7,0.0002
P1286,0004,0.600,0.483,0.814,0.632,8,0.0001
P1286,0004,0.600,0.483,0.814,0.632,9,0.0000
P1286,0004,0.600,0.483,0.814,0.632,10,0.0043
P1286,0004,0.600,0.483,0.814,0.632,11,0.0032
P1286,0004,0.600,0.483,0.814,0.632,12,0.0404
P1286,0004,0.600,0.483,0.814,0.632,13,0.0026
P1286,0004,0.600,0.483,0.814,0.632,14,0.0005
P1286,0004,0.600,0.483,0.814,0.632,15,0.0134
P1286,0004,0.600,0.483,0.814,0.632,16,0.0010
P1286,0004,0.600,0.483,0.814,0.632,17,0.6014
P1286,0004,0.600,0.483,0.814,0.632,18,0.0019
P1286,0004,0.600,0.483,0.814,0.632,19,0.0111
P1286,0004,0.600,0.483,0.814,0.632,20,0.0012
P1286,0004,0.600,0.483,0.814,0.632,21,0.0184
P1286,0004,0.600,0.483,0.814,0.632,22,0.0031
P1286,0008,0.605,0.494,0.806,0.635,1,0.1084
P1286,0008,0.605,0.494,0.806,0.635,2,0.0029
P1286,0008,0.605,0.494,0.806,0.635,3,0.3630
P1286,0008,0.605,0.494,0.806,0.635,4,0.0001
P1286,0008,0.605,0.494,0.806,0.635,5,0.0021
P1286,0008,0.605,0.494,0.806,0.635,6,0.0000
P1286,0008,0.605,0.494,0.806,0.635,7,0.0002
P1286,0008,0.605,0.494,0.806,0.635,8,0.0001
P1286,0008,0.605,0.494,0.806,0.635,9,0.0001
P1286,0008,0.605,0.494,0.806,0.635,10,0.0012
P1286,0008,0.605,0.494,0.806,0.635,11,0.0054
P1286,0008,0.605,0.494,0.806,0.635,12,0.1367
P1286,0008,0.605,0.494,0.806,0.635,13,0.0378
P1286,0008,0.605,0.494,0.806,0.635,14,0.0001
P1286,0008,0.605,0.494,0.806,0.635,15,0.0185
P1286,0008,0.605,0.494,0.806,0.635,16,0.0013
P1286,0008,0.605,0.494,0.806,0.635,17,0.3614
P1286,0008,0.605,0.494,0.806,0.635,18,0.0014
P1286,0008,0.605,0.494,0.806,0.635,19,0.0146
P1286,0008,0.605,0.494,0.806,0.635,20,0.0029
P1286,0008,0.605,0.494,0.806,0.635,21,0.0252
P1286,0008,0.605,0.494,0.806,0.635,22,0.0033
P1286,0012,0.626,0.491,0.830,0.633,1,0.1381
P1286,0012,0.626,0.491,0.830,0.633,2,0.0014
P1286,0012,0.626,0.491,0.830,0.633,3,0.1994
P1286,0012,0.626,0.491,0.830,0.633,4,0.0003
P1286,0012,0.626,0.491,0.830,0.633,5,0.0012
P1286,0012,0.626,0.491,0.830,0.633,6,0.0000
P1286,0012,0.626,0.491,0.830,0.633,7,0.0001
P1286,0012,0.626,0.491,0.830,0.633,8,0.0000
P1286,0012,0.626,0.491,0.830,0.633,9,0.0001
P1286,0012,0.626,0.491,0.830,0.633,10,0.0013
P1286,0012,0.626,0.491,0.830,0.633,11,0.0024
P1286,0012,0.626,0.491,0.830,0.633,12,0.2017
P1286,0012,0.626,0.491,0.830,0.633,13,0.0101
P1286,0012,0.626,0.491,0.830,0.633,14,0.0001
P1286,0012,0.626,0.491,0.830,0.633,15,0.0050
P1286,0012,0.626,0.491,0.830,0.633,16,0.0015
P1286,0012,0.626,0.491,0.830,0.633,17,0.1652
P1286,0012,0.626,0.491,0.830,0.633,18,0.0007
P1286,0012,0.626,0.491,0.830,0.633,19,0.0176
P1286,0012,0.626,0.491,0.830,0.633,20,0.0019
P1286,0012,0.626,0.491,0.830,0.633,21,0.0402
P1286,0012,0.626,0.491,0.830,0.633,22,0.0008
P1286,0016,0.623,0.471,0.826,0.644,1,0.6096
P1286,0016,0.623,0.471,0.826,0.644,2,0.0001
P1286,0016,0.623,0.471,0.826,0.644,3,0.0003
P1286,0016,0.623,0.471,0.826,0.644,4,0.0001
P1286,0016,0.623,0.471,0.826,0.644,5,0.0007
P1286,0016,0.623,0.471,0.826,0.644,6,0.0000
P1286,0016,0.623,0.471,0.826,0.644,7,0.0000
P1286,0016,0.623,0.471,0.826,0.644,8,0.0000
P1286,0016,0.623,0.471,0.826,0.644,9,0.0000
P1286,0016,0.623,0.471,0.826,0.644,10,0.0005
P1286,0016,0.623,0.471,0.826,0.644,11,0.0030
P1286,0016,0.623,0.471,0.826,0.644,12,0.1018
P1286,0016,0.623,0.471,0.826,0.644,13,0.0002
P1286,0016,0.623,0.471,0.826,0.644,14,0.0004
P1286,0016,0.623,0.471,0.826,0.644,15,0.0019
P1286,0016,0.623,0.471,0.826,0.644,16,0.0016
P1286,0016,0.623,0.471,0.826,0.644,17,0.4767
P1286,0016,0.623,0.471,0.826,0.644,18,0.0025
P1286,0016,0.623,0.471,0.826,0.644,19,0.0027
P1286,0016,0.623,0.471,0.826,0.644,20,0.0008
P1286,0016,0.623,0.471,0.826,0.644,21,0.0049
P1286,0016,0.623,0.471,0.826,0.644,22,0.0008
P1286,0020,0.630,0.480,0.824,0.640,1,0.4969
P1286,0020,0.630,0.480,0.824,0.640,2,0.0000
P1286,0020,0.630,0.480,0.824,0.640,3,0.0000
P1286,0020,0.630,0.480,0.824,0.640,4,0.0000
